Dataset,Iterations,Fact Validation Approaches,Approaches Scores,#Approaches,Best Single Approach,Best Single Score,Experiment,Training AUC-ROC Min.,Training AUC-ROC Max.,Training AUC-ROC Mean,Training AUC-ROC Std. Dev.,Testing AUC-ROC Min.,Testing AUC-ROC Max.,Testing AUC-ROC Mean,Testing AUC-ROC Std. Dev.,Improvement
BPDP_Dataset,1,"adamic_adar, degree_product, jaccard, kl, pathent, pra, predpath, simrank","{'adamic_adar': 0.5, 'degree_product': 0.49646526534074836, 'jaccard': 0.5, 'kl': 0.4994815722499764, 'pathent': 0.4956169290225281, 'simrank': 0.4947685927043077, 'pra': 0.6844660194174758, 'predpath': 0.7135922330097088}",8,predpath,0.713592233009709,eval001.BPDP_Dataset.sub0104,0.9487,0.9487,0.9487,0,0.608257140164012,0.608257140164012,0.608257140164012,0,-0.105335092845697
BPDP_Dataset,1,"adamic_adar, degree_product, jaccard, kl, kl_rel, ks, pathent, pra, predpath, simrank","{'adamic_adar': 0.5, 'degree_product': 0.49646526534074836, 'jaccard': 0.5, 'kl': 0.4994815722499764, 'kl_rel': 0.5131492129324158, 'ks': 0.5113582807050618, 'pathent': 0.4956169290225281, 'simrank': 0.4947685927043077, 'pra': 0.6844660194174758, 'predpath': 0.7135922330097088}",10,predpath,0.713592233009709,eval001.BPDP_Dataset.sub0008,0.9307,0.9307,0.9307,0,0.615043830709775,0.615043830709775,0.615043830709775,0,-0.0985484022999341
BPDP_Dataset,1,"katz, kl, ks, pathent, pra, predpath, simrank","{'katz': 0.49665378452257525, 'kl': 0.4994815722499764, 'ks': 0.5113582807050618, 'pathent': 0.4956169290225281, 'simrank': 0.4947685927043077, 'pra': 0.6844660194174758, 'predpath': 0.7135922330097088}",7,predpath,0.713592233009709,eval001.BPDP_Dataset.sub0039,0.9876,0.9876,0.9876,0,0.624752568573852,0.624752568573852,0.624752568573852,0,-0.0888396644358563
BPDP_Dataset,1,"degree_product, katz, kl_rel, ks, pra, predpath, simrank","{'degree_product': 0.49646526534074836, 'katz': 0.49665378452257525, 'kl_rel': 0.5131492129324158, 'ks': 0.5113582807050618, 'simrank': 0.4947685927043077, 'pra': 0.6844660194174758, 'predpath': 0.7135922330097088}",7,predpath,0.713592233009709,eval001.BPDP_Dataset.sub0149,0.8609,0.8609,0.8609,0,0.632858893392403,0.632858893392403,0.632858893392403,0,-0.080733339617306
BPDP_Dataset,1,"katz, kl_rel, pathent, pra, predpath, simrank","{'katz': 0.49665378452257525, 'kl_rel': 0.5131492129324158, 'pathent': 0.4956169290225281, 'simrank': 0.4947685927043077, 'pra': 0.6844660194174758, 'predpath': 0.7135922330097088}",6,predpath,0.713592233009709,eval001.BPDP_Dataset.sub0087,0.8753,0.8753,0.8753,0,0.633424450937883,0.633424450937883,0.633424450937883,0,-0.0801677820718258
BPDP_Dataset,1,"adamic_adar, jaccard, kl, pathent, pra, predpath, simrank","{'adamic_adar': 0.5, 'jaccard': 0.5, 'kl': 0.4994815722499764, 'pathent': 0.4956169290225281, 'simrank': 0.4947685927043077, 'pra': 0.6844660194174758, 'predpath': 0.7135922330097088}",7,predpath,0.713592233009709,eval001.BPDP_Dataset.sub0106,0.8877,0.8877,0.8877,0,0.667169384484871,0.667169384484871,0.667169384484871,0,-0.0464228485248374
BPDP_Dataset,1,"degree_product, katz, kl, kl_rel, ks, pra, predpath, simrank","{'degree_product': 0.49646526534074836, 'katz': 0.49665378452257525, 'kl': 0.4994815722499764, 'kl_rel': 0.5131492129324158, 'ks': 0.5113582807050618, 'simrank': 0.4947685927043077, 'pra': 0.6844660194174758, 'predpath': 0.7135922330097088}",8,predpath,0.713592233009709,eval001.BPDP_Dataset.sub0133,0.8663,0.8663,0.8663,0,0.675747007257989,0.675747007257989,0.675747007257989,0,-0.0378452257517202
BPDP_Dataset,1,"adamic_adar, degree_product, kl_rel, ks, pathent, pra, predpath, simrank","{'adamic_adar': 0.5, 'degree_product': 0.49646526534074836, 'kl_rel': 0.5131492129324158, 'ks': 0.5113582807050618, 'pathent': 0.4956169290225281, 'simrank': 0.4947685927043077, 'pra': 0.6844660194174758, 'predpath': 0.7135922330097088}",8,predpath,0.713592233009709,eval001.BPDP_Dataset.sub0028,0.867,0.867,0.867,0,0.678669054576303,0.678669054576303,0.678669054576303,0,-0.0349231784334055
BPDP_Dataset,1,"kl_rel, pathent, pra, predpath, simrank","{'kl_rel': 0.5131492129324158, 'pathent': 0.4956169290225281, 'simrank': 0.4947685927043077, 'pra': 0.6844660194174758, 'predpath': 0.7135922330097088}",5,predpath,0.713592233009709,eval001.BPDP_Dataset.sub0095,0.874,0.874,0.874,0,0.682627957394665,0.682627957394665,0.682627957394665,0,-0.0309642756150439
BPDP_Dataset,1,"adamic_adar, degree_product, katz, pathent, pra, predpath, simrank","{'adamic_adar': 0.5, 'degree_product': 0.49646526534074836, 'katz': 0.49665378452257525, 'pathent': 0.4956169290225281, 'simrank': 0.4947685927043077, 'pra': 0.6844660194174758, 'predpath': 0.7135922330097088}",7,predpath,0.713592233009709,eval001.BPDP_Dataset.sub0116,0.8788,0.8788,0.8788,0,0.684136110849279,0.684136110849279,0.684136110849279,0,-0.0294561221604298
BPDP_Dataset,1,"adamic_adar, jaccard, ks, pathent, pra, predpath, simrank","{'adamic_adar': 0.5, 'jaccard': 0.5, 'ks': 0.5113582807050618, 'pathent': 0.4956169290225281, 'simrank': 0.4947685927043077, 'pra': 0.6844660194174758, 'predpath': 0.7135922330097088}",7,predpath,0.713592233009709,eval001.BPDP_Dataset.sub0058,0.8588,0.8588,0.8588,0,0.688566311622208,0.688566311622208,0.688566311622208,0,-0.0250259213875011
BPDP_Dataset,1,"jaccard, katz, kl, kl_rel, pathent, pra, predpath, simrank","{'jaccard': 0.5, 'katz': 0.49665378452257525, 'kl': 0.4994815722499764, 'kl_rel': 0.5131492129324158, 'pathent': 0.4956169290225281, 'simrank': 0.4947685927043077, 'pra': 0.6844660194174758, 'predpath': 0.7135922330097088}",8,predpath,0.713592233009709,eval001.BPDP_Dataset.sub0067,0.9897,0.9897,0.9897,0,0.694598925440663,0.694598925440663,0.694598925440663,0,-0.0189933075690453
BPDP_Dataset,1,"jaccard, kl, pathent, pra, predpath, simrank","{'jaccard': 0.5, 'kl': 0.4994815722499764, 'pathent': 0.4956169290225281, 'simrank': 0.4947685927043077, 'pra': 0.6844660194174758, 'predpath': 0.7135922330097088}",6,predpath,0.713592233009709,eval001.BPDP_Dataset.sub0107,0.9854,0.9854,0.9854,0,0.694975963804317,0.694975963804317,0.694975963804317,0,-0.0186162692053916
BPDP_Dataset,1,"kl, kl_rel, ks, pra, predpath, simrank","{'kl': 0.4994815722499764, 'kl_rel': 0.5131492129324158, 'ks': 0.5113582807050618, 'simrank': 0.4947685927043077, 'pra': 0.6844660194174758, 'predpath': 0.7135922330097088}",6,predpath,0.713592233009709,eval001.BPDP_Dataset.sub0143,0.8428,0.8428,0.8428,0,0.702516731077387,0.702516731077387,0.702516731077387,0,-0.0110755019323217
BPDP_Dataset,1,"adamic_adar, katz, kl, ks, pathent, pra, predpath, simrank","{'adamic_adar': 0.5, 'katz': 0.49665378452257525, 'kl': 0.4994815722499764, 'ks': 0.5113582807050618, 'pathent': 0.4956169290225281, 'simrank': 0.4947685927043077, 'pra': 0.6844660194174758, 'predpath': 0.7135922330097088}",8,predpath,0.713592233009709,eval001.BPDP_Dataset.sub0038,0.9888,0.9888,0.9888,0,0.702516731077387,0.702516731077387,0.702516731077387,0,-0.0110755019323215
BPDP_Dataset,1,"jaccard, kl, kl_rel, ks, pra, predpath, simrank","{'jaccard': 0.5, 'kl': 0.4994815722499764, 'kl_rel': 0.5131492129324158, 'ks': 0.5113582807050618, 'simrank': 0.4947685927043077, 'pra': 0.6844660194174758, 'predpath': 0.7135922330097088}",7,predpath,0.713592233009709,eval001.BPDP_Dataset.sub0139,0.9477,0.9477,0.9477,0,0.703930624941088,0.703930624941088,0.703930624941088,0,-0.00966160806862104
BPDP_Dataset,1,"adamic_adar, degree_product, kl, kl_rel, ks, pathent, pra, predpath, simrank","{'adamic_adar': 0.5, 'degree_product': 0.49646526534074836, 'kl': 0.4994815722499764, 'kl_rel': 0.5131492129324158, 'ks': 0.5113582807050618, 'pathent': 0.4956169290225281, 'simrank': 0.4947685927043077, 'pra': 0.6844660194174758, 'predpath': 0.7135922330097088}",9,predpath,0.713592233009709,eval001.BPDP_Dataset.sub0012,0.8702,0.8702,0.8702,0,0.705533037986615,0.705533037986615,0.705533037986615,0,-0.0080591950230936
